Date,DesignCycleCount70,CycleCount,DesignCycleCount9C,MaxCapacity,CurrentCapacity,DesignCapacity
2012-08-15 17:25:00,65535,3,1000,6676,5216,6700
2012-08-15 17:26:00,65535,3,1000,6676,5204,6700
2012-08-15 17:27:00,65535,3,1000,6676,5189,6700
2012-08-15 17:28:00,65535,3,1000,6693,5189,6700
2012-08-15 17:29:00,65535,3,1000,6693,5176,6700
2012-08-15 17:30:00,65535,3,1000,6693,5164,6700
2012-08-15 17:31:00,65535,3,1000,6693,5151,6700
2012-08-15 17:32:00,65535,3,1000,6693,5138,6700
2012-08-15 17:33:00,65535,3,1000,6693,5126,6700
2012-08-15 17:34:00,65535,3,1000,6693,5113,6700
2012-08-15 17:35:00,65535,3,1000,6693,5101,6700
2012-08-15 17:36:00,65535,3,1000,6693,5088,6700
2012-08-15 17:37:00,65535,3,1000,6693,5075,6700
2012-08-15 17:38:00,65535,3,1000,6693,5063,6700
2012-08-15 17:39:00,65535,3,1000,6693,5050,6700
2012-08-15 17:40:00,65535,3,1000,6693,5038,6700
2012-08-15 17:41:00,65535,3,1000,6693,5025,6700
2012-08-15 17:42:00,65535,3,1000,6693,5009,6700
2012-08-15 17:43:00,65535,3,1000,6693,4996,6700
2012-08-15 17:44:00,65535,3,1000,6693,4982,6700
2012-08-15 17:45:00,65535,3,1000,6693,4970,6700
2012-08-15 17:46:00,65535,3,1000,6693,4957,6700
2012-08-15 17:47:00,65535,3,1000,6693,4945,6700
2012-08-15 17:48:00,65535,3,1000,6693,4932,6700
2012-08-15 17:49:00,65535,3,1000,6693,4920,6700
2012-08-15 17:50:00,65535,3,1000,6693,4908,6700
2012-08-15 17:51:00,65535,3,1000,6693,4896,6700
2012-08-15 17:52:00,65535,3,1000,6693,4889,6700
2012-08-15 17:53:00,65535,3,1000,6693,4877,6700
2012-08-15 17:54:00,65535,3,1000,6693,4865,6700
2012-08-15 17:55:00,65535,3,1000,6693,4853,6700
2012-08-15 17:56:00,65535,3,1000,6693,4837,6700
2012-08-15 17:57:00,65535,3,1000,6693,4819,6700
2012-08-15 17:58:00,65535,3,1000,6693,4800,6700
2012-08-15 17:59:00,65535,3,1000,6693,4784,6700
2012-08-15 18:00:00,65535,3,1000,6693,4767,6700
2012-08-15 18:01:00,65535,3,1000,6693,4750,6700
2012-08-15 18:02:00,65535,3,1000,6693,4734,6700
2012-08-15 18:03:00,65535,3,1000,6693,4718,6700
2012-08-15 18:04:00,65535,3,1000,6693,4705,6700
2012-08-15 18:05:00,65535,3,1000,6693,4688,6700
2012-08-15 18:06:00,65535,3,1000,6693,4668,6700
2012-08-15 18:07:00,65535,3,1000,6693,4651,6700
2012-08-15 18:08:00,65535,3,1000,6693,4636,6700
2012-08-15 18:09:00,65535,3,1000,6693,4621,6700
2012-08-15 18:10:00,65535,3,1000,6693,4604,6700
2012-08-15 18:11:00,65535,3,1000,6693,4591,6700
2012-08-15 18:12:00,65535,3,1000,6693,4578,6700
2012-08-15 18:13:00,65535,3,1000,6693,4565,6700
2012-08-15 18:14:00,65535,3,1000,6693,4553,6700
2012-08-15 18:15:00,65535,3,1000,6693,4541,6700
2012-08-15 18:16:00,65535,3,1000,6693,4529,6700
2012-08-15 18:17:00,65535,3,1000,6693,4516,6700
2012-08-15 18:18:00,65535,3,1000,6693,4504,6700
2012-08-15 18:19:00,65535,3,1000,6693,4492,6700
2012-08-15 18:20:00,65535,3,1000,6693,4480,6700
2012-08-15 18:21:00,65535,3,1000,6693,4468,6700
2012-08-15 18:22:00,65535,3,1000,6693,4454,6700
2012-08-15 18:23:00,65535,3,1000,6693,4438,6700
2012-08-15 18:24:00,65535,3,1000,6696,4426,6700
2012-08-15 18:25:00,65535,3,1000,6696,4411,6700
2012-08-15 18:26:00,65535,3,1000,6696,4397,6700
2012-08-15 18:27:00,65535,3,1000,6696,4391,6700
2012-08-15 18:28:00,65535,3,1000,6696,4379,6700
2012-08-15 18:29:00,65535,3,1000,6696,4368,6700
2012-08-15 18:30:00,65535,3,1000,6696,4356,6700
2012-08-15 18:31:00,65535,3,1000,6696,4344,6700
2012-08-15 18:32:00,65535,3,1000,6696,4333,6700
2012-08-15 18:33:00,65535,3,1000,6696,4321,6700
2012-08-15 18:34:00,65535,3,1000,6696,4307,6700
2012-08-15 18:35:00,65535,3,1000,6696,4291,6700
2012-08-15 18:36:00,65535,3,1000,6696,4276,6700
2012-08-15 18:37:00,65535,3,1000,6696,4260,6700
2012-08-15 18:38:00,65535,3,1000,6696,4245,6700
2012-08-15 18:39:00,65535,3,1000,6696,4230,6700
2012-08-15 18:40:00,65535,3,1000,6696,4216,6700
2012-08-15 18:41:00,65535,3,1000,6696,4203,6700
2012-08-15 20:38:00,65535,3,1000,6646,4041,6700
2012-08-15 20:39:00,65535,3,1000,6646,4098,6700
2012-08-15 20:40:00,65535,3,1000,6646,4164,6700
2012-08-15 20:41:00,65535,3,1000,6646,4231,6700
2012-08-15 20:42:00,65535,3,1000,6646,4298,6700
2012-08-15 21:29:00,65535,3,1000,6646,6306,6700
2012-08-15 23:08:01,65535,3,1000,6653,6249,6700
2012-08-15 23:09:00,65535,3,1000,6653,6233,6700
2012-08-15 23:10:00,65535,3,1000,6653,6216,6700
2012-08-15 23:11:00,65535,3,1000,6653,6200,6700
2012-08-15 23:12:00,65535,3,1000,6653,6185,6700
2012-08-15 23:13:00,65535,3,1000,6653,6167,6700
2012-08-15 23:14:00,65535,3,1000,6653,6149,6700
2012-08-15 23:15:00,65535,3,1000,6653,6135,6700
2012-08-15 23:16:00,65535,3,1000,6653,6120,6700
2012-08-15 23:17:00,65535,3,1000,6653,6105,6700
2012-08-15 23:18:00,65535,3,1000,6653,6088,6700
2012-08-15 23:19:00,65535,3,1000,6653,6071,6700
2012-08-15 23:20:00,65535,3,1000,6653,6053,6700
2012-08-15 23:21:00,65535,3,1000,6653,6038,6700
2012-08-15 23:22:00,65535,3,1000,6653,6025,6700
2012-08-15 23:23:00,65535,3,1000,6653,6009,6700
2012-08-15 23:24:00,65535,3,1000,6653,5993,6700
2012-08-15 23:25:00,65535,3,1000,6653,5977,6700
2012-08-15 23:26:00,65535,3,1000,6653,5963,6700
2012-08-15 23:27:00,65535,3,1000,6653,5950,6700
2012-08-15 23:28:00,65535,3,1000,6687,5976,6700
2012-08-15 23:29:00,65535,3,1000,6687,5961,6700
2012-08-15 23:30:00,65535,3,1000,6687,5946,6700
2012-08-15 23:31:00,65535,3,1000,6687,5931,6700
2012-08-15 23:32:00,65535,3,1000,6687,5916,6700
2012-08-15 23:33:00,65535,3,1000,6687,5902,6700
2012-08-15 23:34:00,65535,3,1000,6687,5886,6700
2012-08-15 23:35:00,65535,3,1000,6687,5872,6700
2012-08-15 23:36:00,65535,3,1000,6687,5856,6700
2012-08-15 23:37:00,65535,3,1000,6687,5838,6700
2012-08-15 23:38:00,65535,3,1000,6687,5822,6700
2012-08-15 23:39:00,65535,3,1000,6687,5805,6700
2012-08-15 23:40:00,65535,3,1000,6687,5788,6700
2012-08-15 23:41:00,65535,3,1000,6687,5774,6700
2012-08-15 23:42:00,65535,3,1000,6687,5757,6700
2012-08-15 23:43:01,65535,3,1000,6687,5741,6700
2012-08-15 23:44:00,65535,3,1000,6687,5726,6700
2012-08-15 23:45:00,65535,3,1000,6687,5710,6700
2012-08-15 23:46:00,65535,3,1000,6687,5694,6700
2012-08-15 23:47:00,65535,3,1000,6687,5679,6700
2012-08-15 23:48:00,65535,3,1000,6687,5664,6700
2012-08-15 23:49:00,65535,3,1000,6687,5649,6700
2012-08-15 23:50:00,65535,3,1000,6687,5634,6700
2012-08-15 23:51:00,65535,3,1000,6687,5619,6700
2012-08-15 23:52:00,65535,3,1000,6687,5604,6700
2012-08-15 23:53:00,65535,3,1000,6687,5588,6700
2012-08-15 23:54:00,65535,3,1000,6687,5573,6700
2012-08-15 23:55:00,65535,3,1000,6687,5547,6700
2012-08-15 23:56:00,65535,3,1000,6687,5530,6700
2012-08-15 23:57:00,65535,3,1000,6687,5515,6700
2012-08-15 23:58:00,65535,3,1000,6687,5499,6700
2012-08-15 23:59:00,65535,3,1000,6687,5483,6700
2012-08-16 00:00:00,65535,3,1000,6687,5470,6700
2012-08-16 00:01:00,65535,3,1000,6687,5455,6700
2012-08-16 00:02:00,65535,3,1000,6687,5441,6700
2012-08-16 00:03:00,65535,3,1000,6687,5425,6700
2012-08-16 00:04:00,65535,3,1000,6687,5417,6700
2012-08-16 00:05:00,65535,3,1000,6687,5404,6700
2012-08-16 00:06:00,65535,3,1000,6687,5388,6700
2012-08-16 00:07:09,65535,3,1000,6687,5371,6700
2012-08-16 02:08:00,65535,3,1000,6687,6687,6700
2012-08-16 03:08:00,65535,3,1000,6687,6687,6700
2012-08-16 05:09:00,65535,3,1000,6687,6687,6700
2012-08-16 08:05:34,65535,3,1000,6534,6481,6700
2012-08-16 08:06:00,65535,3,1000,6534,6476,6700
2012-08-16 08:07:00,65535,3,1000,6534,6468,6700
2012-08-16 08:08:00,65535,3,1000,6534,6457,6700
2012-08-16 08:09:00,65535,3,1000,6534,6446,6700
2012-08-16 08:10:00,65535,3,1000,6534,6428,6700
2012-08-16 08:11:00,65535,3,1000,6534,6411,6700
2012-08-16 08:12:00,65535,3,1000,6534,6395,6700
2012-08-16 08:13:00,65535,3,1000,6534,6380,6700
2012-08-16 08:14:00,65535,3,1000,6534,6363,6700
2012-08-16 08:15:00,65535,3,1000,6534,6347,6700
2012-08-16 08:16:00,65535,3,1000,6534,6329,6700
2012-08-16 08:17:00,65535,3,1000,6534,6311,6700
2012-08-16 08:18:00,65535,3,1000,6534,6291,6700
2012-08-16 08:19:00,65535,3,1000,6534,6270,6700
2012-08-16 08:20:00,65535,3,1000,6534,6247,6700
2012-08-16 08:21:00,65535,3,1000,6534,6224,6700
2012-08-16 08:22:00,65535,3,1000,6534,6202,6700
2012-08-16 08:23:00,65535,4,1000,6534,6181,6700
2012-08-16 08:24:00,65535,4,1000,6534,6161,6700
2012-08-16 08:25:00,65535,4,1000,6534,6140,6700
2012-08-16 08:26:00,65535,4,1000,6534,6120,6700
2012-08-16 08:27:00,65535,4,1000,6534,6101,6700
2012-08-16 08:28:00,65535,4,1000,6534,6084,6700
2012-08-16 08:29:00,65535,4,1000,6534,6063,6700
2012-08-16 08:44:00,65535,4,1000,6535,6038,6700
2012-08-16 08:45:00,65535,4,1000,6535,6016,6700
2012-08-16 09:07:00,65535,4,1000,6537,6010,6700
2012-08-16 09:08:00,65535,4,1000,6537,6045,6700
2012-08-16 09:09:00,65535,4,1000,6537,6077,6700
2012-08-16 09:10:00,65535,4,1000,6537,6107,6700
2012-08-16 09:11:00,65535,4,1000,6537,6135,6700
2012-08-16 09:12:00,65535,4,1000,6537,6162,6700
2012-08-16 09:13:00,65535,4,1000,6537,6187,6700
2012-08-16 09:14:00,65535,4,1000,6537,6211,6700
2012-08-16 09:15:00,65535,4,1000,6537,6234,6700
2012-08-16 09:16:00,65535,4,1000,6537,6256,6700
2012-08-16 09:17:00,65535,4,1000,6537,6276,6700
2012-08-16 09:18:00,65535,4,1000,6537,6295,6700
2012-08-16 09:19:00,65535,4,1000,6537,6314,6700
2012-08-16 09:20:00,65535,4,1000,6537,6331,6700
2012-08-16 09:21:00,65535,4,1000,6537,6348,6700
2012-08-16 09:22:00,65535,4,1000,6537,6364,6700
2012-08-16 09:23:00,65535,4,1000,6537,6378,6700
2012-08-16 09:24:00,65535,4,1000,6537,6393,6700
2012-08-16 09:25:00,65535,4,1000,6537,6406,6700
2012-08-16 09:26:00,65535,4,1000,6537,6419,6700
2012-08-16 09:27:00,65535,4,1000,6537,6431,6700
2012-08-16 09:28:00,65535,4,1000,6537,6442,6700
2012-08-16 09:29:00,65535,4,1000,6537,6453,6700
2012-08-16 09:30:00,65535,4,1000,6537,6463,6700
2012-08-16 09:31:00,65535,4,1000,6537,6471,6700
2012-08-16 09:32:00,65535,4,1000,6537,6471,6700
2012-08-16 09:33:00,65535,4,1000,6537,6471,6700
2012-08-16 09:34:00,65535,4,1000,6537,6471,6700
2012-08-16 09:35:00,65535,4,1000,6537,6471,6700
2012-08-16 09:36:00,65535,4,1000,6537,6471,6700
2012-08-16 09:37:01,65535,4,1000,6537,6471,6700
2012-08-16 09:38:00,65535,4,1000,6537,6471,6700
2012-08-16 09:39:00,65535,4,1000,6537,6471,6700
2012-08-16 09:40:00,65535,4,1000,6537,6471,6700
2012-08-16 10:21:00,65535,4,1000,6534,6511,6700
2012-08-16 10:22:00,65535,4,1000,6534,6491,6700
2012-08-16 10:23:00,65535,4,1000,6534,6483,6700
2012-08-16 10:24:00,65535,4,1000,6534,6467,6700
2012-08-16 10:25:00,65535,4,1000,6534,6451,6700
2012-08-16 10:26:00,65535,4,1000,6534,6438,6700
2012-08-16 10:27:00,65535,4,1000,6534,6423,6700
2012-08-16 10:28:00,65535,4,1000,6534,6409,6700
2012-08-16 10:29:00,65535,4,1000,6534,6397,6700
2012-08-16 10:30:00,65535,4,1000,6534,6380,6700
2012-08-16 10:31:00,65535,4,1000,6534,6364,6700
2012-08-16 10:32:00,65535,4,1000,6534,6349,6700
2012-08-16 10:33:00,65535,4,1000,6534,6334,6700
2012-08-16 10:34:00,65535,4,1000,6534,6307,6700
2012-08-16 10:35:00,65535,4,1000,6534,6289,6700
2012-08-16 10:36:00,65535,4,1000,6534,6267,6700
2012-08-16 10:37:00,65535,4,1000,6534,6247,6700
2012-08-16 10:38:00,65535,4,1000,6534,6231,6700
2012-08-16 10:39:00,65535,4,1000,6534,6217,6700
2012-08-16 10:40:00,65535,4,1000,6534,6203,6700
2012-08-16 10:41:00,65535,4,1000,6534,6182,6700
2012-08-16 10:42:00,65535,4,1000,6534,6166,6700
2012-08-16 10:43:00,65535,4,1000,6534,6151,6700
2012-08-16 10:44:00,65535,4,1000,6534,6132,6700
2012-08-16 10:45:00,65535,4,1000,6534,6113,6700
2012-08-16 10:46:00,65535,4,1000,6534,6095,6700
2012-08-16 10:47:00,65535,4,1000,6534,6079,6700
2012-08-16 10:48:00,65535,4,1000,6534,6063,6700
2012-08-16 10:49:00,65535,4,1000,6534,6045,6700
2012-08-16 10:50:00,65535,4,1000,6534,6028,6700
2012-08-16 10:51:00,65535,4,1000,6534,6013,6700
2012-08-16 10:52:00,65535,4,1000,6534,5999,6700
2012-08-16 10:53:00,65535,4,1000,6534,5983,6700
2012-08-16 10:54:00,65535,4,1000,6534,5966,6700
2012-08-16 10:55:00,65535,4,1000,6534,5949,6700
2012-08-16 10:56:00,65535,4,1000,6534,5933,6700
2012-08-16 10:57:00,65535,4,1000,6534,5915,6700
2012-08-16 10:58:00,65535,4,1000,6534,5906,6700
2012-08-16 10:59:00,65535,4,1000,6534,5889,6700
2012-08-16 11:00:00,65535,4,1000,6534,5872,6700
2012-08-16 11:01:00,65535,4,1000,6534,5857,6700
2012-08-16 11:02:00,65535,4,1000,6613,5919,6700
2012-08-16 11:03:00,65535,4,1000,6613,5902,6700
2012-08-16 11:04:00,65535,4,1000,6613,5885,6700
2012-08-16 11:05:00,65535,4,1000,6613,5867,6700
2012-08-16 11:06:00,65535,4,1000,6613,5849,6700
2012-08-16 11:07:00,65535,4,1000,6613,5833,6700
2012-08-16 11:08:00,65535,4,1000,6613,5814,6700
2012-08-16 11:09:00,65535,4,1000,6613,5797,6700
2012-08-16 11:10:00,65535,4,1000,6613,5779,6700
2012-08-16 11:11:00,65535,4,1000,6613,5759,6700
2012-08-16 11:12:00,65535,4,1000,6613,5742,6700
2012-08-16 11:13:00,65535,4,1000,6613,5724,6700
2012-08-16 11:14:00,65535,4,1000,6613,5708,6700
2012-08-16 11:15:00,65535,4,1000,6613,5692,6700
2012-08-16 11:16:00,65535,4,1000,6613,5676,6700
2012-08-16 11:17:00,65535,4,1000,6613,5660,6700
2012-08-16 11:18:00,65535,4,1000,6613,5642,6700
2012-08-16 11:19:00,65535,4,1000,6613,5625,6700
2012-08-16 11:20:00,65535,4,1000,6613,5608,6700
2012-08-16 11:21:00,65535,4,1000,6613,5590,6700
2012-08-16 11:22:00,65535,4,1000,6613,5573,6700
2012-08-16 11:23:00,65535,4,1000,6613,5555,6700
2012-08-16 11:24:00,65535,4,1000,6613,5539,6700
2012-08-16 11:25:00,65535,4,1000,6613,5523,6700
2012-08-16 11:26:00,65535,4,1000,6613,5506,6700
2012-08-16 11:27:00,65535,4,1000,6613,5489,6700
2012-08-16 11:28:00,65535,4,1000,6613,5472,6700
2012-08-16 11:29:00,65535,4,1000,6613,5449,6700
2012-08-16 11:30:00,65535,4,1000,6613,5430,6700
2012-08-16 11:31:00,65535,4,1000,6613,5410,6700
2012-08-16 11:32:00,65535,4,1000,6613,5401,6700
2012-08-16 11:33:00,65535,4,1000,6613,5381,6700
2012-08-16 11:34:00,65535,4,1000,6613,5363,6700
2012-08-16 11:35:00,65535,4,1000,6613,5345,6700
2012-08-16 11:36:00,65535,4,1000,6613,5326,6700
2012-08-16 11:37:00,65535,4,1000,6613,5308,6700
2012-08-16 11:38:00,65535,4,1000,6613,5289,6700
2012-08-16 11:39:00,65535,4,1000,6613,5269,6700
2012-08-16 11:40:00,65535,4,1000,6613,5249,6700
2012-08-16 11:41:00,65535,4,1000,6613,5227,6700
2012-08-16 11:42:00,65535,4,1000,6613,5209,6700
2012-08-16 11:43:00,65535,4,1000,6613,5190,6700
2012-08-16 11:44:00,65535,4,1000,6613,5171,6700
2012-08-16 11:45:00,65535,4,1000,6593,5133,6700
2012-08-16 11:46:00,65535,4,1000,6593,5113,6700
2012-08-16 11:47:00,65535,4,1000,6593,5095,6700
2012-08-16 11:48:00,65535,4,1000,6593,5077,6700
2012-08-16 11:49:00,65535,4,1000,6593,5060,6700
2012-08-16 11:50:00,65535,4,1000,6593,5043,6700
2012-08-16 11:51:00,65535,4,1000,6593,5022,6700
2012-08-16 11:52:00,65535,4,1000,6593,5004,6700
2012-08-16 11:53:00,65535,4,1000,6593,4986,6700
2012-08-16 11:54:00,65535,4,1000,6593,4970,6700
2012-08-16 11:55:00,65535,4,1000,6593,4952,6700
2012-08-16 11:56:00,65535,4,1000,6593,4934,6700
2012-08-16 11:57:00,65535,4,1000,6593,4918,6700
2012-08-16 11:58:00,65535,4,1000,6593,4900,6700
2012-08-16 11:59:00,65535,4,1000,6593,4883,6700
2012-08-16 12:00:00,65535,4,1000,6593,4864,6700
2012-08-16 12:01:00,65535,4,1000,6593,4844,6700
2012-08-16 12:02:00,65535,4,1000,6593,4824,6700
2012-08-16 12:03:00,65535,4,1000,6593,4803,6700
2012-08-16 12:04:00,65535,4,1000,6593,4782,6700
2012-08-16 12:05:00,65535,4,1000,6593,4763,6700
2012-08-16 12:06:00,65535,4,1000,6593,4746,6700
2012-08-16 12:07:00,65535,4,1000,6593,4728,6700
2012-08-16 12:38:00,65535,4,1000,6593,4733,6700
2012-08-16 12:39:00,65535,4,1000,6593,4790,6700
2012-08-16 12:40:00,65535,4,1000,6593,4851,6700
2012-08-16 12:41:00,65535,4,1000,6593,4916,6700
2012-08-16 12:42:00,65535,4,1000,6593,4981,6700
2012-08-16 12:43:00,65535,4,1000,6593,5041,6700
2012-08-16 12:44:00,65535,4,1000,6593,5082,6700
2012-08-16 12:45:00,65535,4,1000,6593,5146,6700
2012-08-16 12:46:00,65535,4,1000,6593,5204,6700
2012-08-16 12:47:00,65535,4,1000,6593,5256,6700
2012-08-16 12:48:00,65535,4,1000,6593,5311,6700
2012-08-16 12:49:01,65535,4,1000,6593,5366,6700
2012-08-16 12:50:00,65535,4,1000,6593,5421,6700
2012-08-16 12:51:00,65535,4,1000,6593,5476,6700
2012-08-16 12:52:00,65535,4,1000,6593,5531,6700
2012-08-16 12:53:00,65535,4,1000,6593,5585,6700
2012-08-16 12:54:00,65535,4,1000,6593,5635,6700
2012-08-16 12:55:00,65535,4,1000,6593,5684,6700
2012-08-16 12:56:00,65535,4,1000,6593,5730,6700
2012-08-16 12:57:00,65535,4,1000,6593,5775,6700
2012-08-16 12:58:00,65535,4,1000,6593,5817,6700
2012-08-16 12:59:00,65535,4,1000,6593,5858,6700
2012-08-16 13:00:00,65535,4,1000,6593,5897,6700
2012-08-16 13:01:00,65535,4,1000,6593,5934,6700
2012-08-16 13:02:00,65535,4,1000,6593,5969,6700
2012-08-16 13:03:00,65535,4,1000,6593,6002,6700
2012-08-16 13:04:00,65535,4,1000,6593,6034,6700
2012-08-16 13:05:00,65535,4,1000,6593,6065,6700
2012-08-16 13:06:00,65535,4,1000,6593,6094,6700
2012-08-16 13:07:00,65535,4,1000,6593,6107,6700
2012-08-16 13:08:00,65535,4,1000,6593,6134,6700
2012-08-16 13:09:00,65535,4,1000,6593,6160,6700
2012-08-16 15:07:07,65535,4,1000,6537,6047,6700
2012-08-16 15:08:00,65535,4,1000,6538,6031,6700
2012-08-16 15:09:00,65535,4,1000,6538,6017,6700
2012-08-16 15:10:00,65535,4,1000,6538,6005,6700
2012-08-16 15:11:00,65535,4,1000,6538,5998,6700
2012-08-16 15:12:00,65535,4,1000,6538,5986,6700
2012-08-16 15:13:00,65535,4,1000,6538,5972,6700
2012-08-16 15:14:00,65535,4,1000,6538,5960,6700
2012-08-16 15:15:00,65535,4,1000,6538,5947,6700
2012-08-16 15:16:00,65535,4,1000,6538,5935,6700
2012-08-16 15:17:00,65535,4,1000,6538,5922,6700
2012-08-16 15:18:00,65535,4,1000,6538,5911,6700
2012-08-16 15:19:00,65535,4,1000,6538,5899,6700
2012-08-16 15:20:00,65535,4,1000,6538,5888,6700
2012-08-16 15:21:00,65535,4,1000,6538,5877,6700
2012-08-16 15:22:00,65535,4,1000,6538,5866,6700
2012-08-16 15:23:00,65535,4,1000,6643,5960,6700
2012-08-16 15:24:00,65535,4,1000,6643,5949,6700
2012-08-16 15:25:00,65535,4,1000,6643,5938,6700
2012-08-16 15:26:00,65535,4,1000,6643,5927,6700
2012-08-16 15:27:00,65535,4,1000,6643,5916,6700
2012-08-16 15:28:00,65535,4,1000,6643,5905,6700
2012-08-16 15:29:00,65535,4,1000,6643,5894,6700
2012-08-16 15:30:00,65535,4,1000,6643,5883,6700
2012-08-16 15:31:00,65535,4,1000,6643,5873,6700
2012-08-16 15:32:00,65535,4,1000,6643,5862,6700
2012-08-16 15:33:00,65535,4,1000,6643,5850,6700
2012-08-16 15:34:00,65535,4,1000,6643,5839,6700
2012-08-16 15:35:00,65535,4,1000,6643,5827,6700
2012-08-16 15:36:00,65535,4,1000,6643,5816,6700
2012-08-16 15:37:00,65535,4,1000,6643,5804,6700
2012-08-16 15:38:00,65535,4,1000,6643,5792,6700
2012-08-16 15:39:00,65535,4,1000,6643,5780,6700
2012-08-16 15:40:00,65535,4,1000,6643,5767,6700
2012-08-16 15:41:00,65535,4,1000,6643,5755,6700
2012-08-16 15:42:00,65535,4,1000,6643,5743,6700
2012-08-16 15:43:00,65535,4,1000,6643,5732,6700
2012-08-16 15:44:00,65535,4,1000,6643,5720,6700
2012-08-16 15:45:00,65535,4,1000,6643,5714,6700
2012-08-16 15:46:00,65535,4,1000,6643,5702,6700
2012-08-16 15:47:00,65535,4,1000,6643,5690,6700
2012-08-16 15:49:39,65535,4,1000,6535,5562,6700
2012-08-16 15:50:00,65535,4,1000,6535,5554,6700
2012-08-16 15:51:00,65535,4,1000,6535,5539,6700
2012-08-16 15:52:00,65535,4,1000,6535,5522,6700
2012-08-16 15:53:00,65535,4,1000,6535,5509,6700
2012-08-16 15:54:00,65535,4,1000,6535,5493,6700
2012-08-16 15:55:00,65535,4,1000,6535,5480,6700
2012-08-16 15:56:00,65535,4,1000,6535,5472,6700
2012-08-16 15:57:00,65535,4,1000,6535,5460,6700
2012-08-16 15:58:00,65535,4,1000,6535,5447,6700
2012-08-16 15:59:00,65535,4,1000,6535,5431,6700
2012-08-16 16:00:00,65535,4,1000,6535,5419,6700
2012-08-16 16:01:00,65535,4,1000,6535,5406,6700
2012-08-16 16:02:00,65535,4,1000,6535,5393,6700
2012-08-16 16:03:00,65535,4,1000,6535,5382,6700
2012-08-16 16:04:00,65535,4,1000,6535,5372,6700
2012-08-16 16:05:00,65535,4,1000,6535,5360,6700
2012-08-16 16:06:00,65535,4,1000,6535,5347,6700
2012-08-16 16:07:00,65535,4,1000,6535,5334,6700
2012-08-16 16:08:00,65535,4,1000,6535,5323,6700
2012-08-16 16:09:00,65535,4,1000,6535,5311,6700
2012-08-16 16:10:00,65535,4,1000,6535,5300,6700
2012-08-16 16:11:00,65535,4,1000,6535,5288,6700
2012-08-16 16:12:00,65535,4,1000,6535,5276,6700
2012-08-16 16:13:00,65535,4,1000,6535,5263,6700
2012-08-16 16:14:00,65535,4,1000,6535,5252,6700
2012-08-16 16:15:00,65535,4,1000,6535,5241,6700
2012-08-16 16:16:00,65535,4,1000,6535,5229,6700
2012-08-16 16:17:00,65535,4,1000,6535,5218,6700
2012-08-16 16:18:00,65535,4,1000,6535,5206,6700
2012-08-16 16:19:00,65535,4,1000,6535,5195,6700
2012-08-16 16:20:01,65535,4,1000,6535,5183,6700
2012-08-16 16:21:00,65535,4,1000,6535,5170,6700
2012-08-16 16:22:00,65535,4,1000,6535,5157,6700
2012-08-16 16:23:00,65535,4,1000,6535,5146,6700
2012-08-16 16:24:00,65535,4,1000,6535,5129,6700
2012-08-16 16:25:00,65535,4,1000,6535,5116,6700
2012-08-16 16:26:00,65535,4,1000,6535,5102,6700
2012-08-16 16:27:00,65535,4,1000,6535,5089,6700
2012-08-16 16:28:00,65535,4,1000,6535,5077,6700
2012-08-16 16:29:00,65535,4,1000,6630,5159,6700
2012-08-16 16:30:00,65535,4,1000,6630,5147,6700
2012-08-16 16:31:26,65535,4,1000,6535,5050,6700
2012-08-16 16:32:00,65535,4,1000,6535,5038,6700
2012-08-16 16:33:00,65535,4,1000,6535,5019,6700
2012-08-16 16:34:00,65535,4,1000,6535,4999,6700
2012-08-16 16:35:00,65535,4,1000,6535,4981,6700
2012-08-16 16:36:00,65535,4,1000,6535,4964,6700
2012-08-16 16:37:00,65535,4,1000,6535,4955,6700
2012-08-16 16:38:00,65535,4,1000,6535,4939,6700
2012-08-16 16:39:00,65535,4,1000,6535,4923,6700
2012-08-16 16:40:00,65535,4,1000,6535,4906,6700
2012-08-16 16:41:00,65535,4,1000,6535,4891,6700
2012-08-16 16:42:00,65535,4,1000,6535,4876,6700
2012-08-16 16:43:00,65535,4,1000,6535,4860,6700
2012-08-16 16:44:00,65535,4,1000,6535,4846,6700
2012-08-16 16:45:00,65535,4,1000,6535,4831,6700
2012-08-16 16:46:00,65535,4,1000,6535,4815,6700
2012-08-16 16:47:00,65535,4,1000,6535,4798,6700
2012-08-16 16:48:00,65535,4,1000,6535,4778,6700
2012-08-16 16:49:00,65535,4,1000,6535,4755,6700
2012-08-16 16:50:00,65535,4,1000,6535,4734,6700
2012-08-16 16:51:00,65535,4,1000,6535,4712,6700
2012-08-16 16:52:00,65535,4,1000,6535,4690,6700
2012-08-16 16:53:00,65535,4,1000,6535,4672,6700
2012-08-16 16:54:00,65535,4,1000,6535,4655,6700
2012-08-16 16:55:00,65535,4,1000,6535,4636,6700
2012-08-16 16:56:00,65535,4,1000,6535,4618,6700
2012-08-16 16:57:00,65535,4,1000,6535,4602,6700
2012-08-16 16:58:00,65535,4,1000,6535,4588,6700
2012-08-16 16:59:00,65535,4,1000,6535,4576,6700
2012-08-16 17:00:00,65535,4,1000,6535,4560,6700
2012-08-16 17:01:00,65535,4,1000,6535,4545,6700
2012-08-16 17:02:00,65535,4,1000,6535,4530,6700
2012-08-16 17:03:01,65535,4,1000,6535,4513,6700
2012-08-16 17:04:00,65535,4,1000,6535,4501,6700
2012-08-16 17:05:00,65535,4,1000,6535,4489,6700
